timestamp,src,sport,dst,dport,proto,pkt_count,bytes,duration,pred
2025-12-16 01:09:07,35.190.80.1,443,192.168.1.25,58714,TCP,4,1058,0.049,
2025-12-16 01:09:07,192.168.1.25,58714,35.190.80.1,443,TCP,5,2400,0.109,
2025-12-16 01:09:07,192.168.1.28,44927,239.255.255.250,1900,UDP,1,167,0.0,
2025-12-16 01:09:08,192.168.1.25,59688,35.190.80.1,443,UDP,14,6952,0.59,
2025-12-16 01:09:08,35.190.80.1,443,192.168.1.25,59688,UDP,13,5458,0.609,
2025-12-16 01:09:08,192.168.1.25,56731,8.8.4.4,443,UDP,11,3759,0.146,
2025-12-16 01:09:08,8.8.4.4,443,192.168.1.25,56731,UDP,15,6009,0.12,
2025-12-16 01:09:10,192.168.1.25,50948,13.89.179.10,443,TCP,1,55,0.0,
2025-12-16 01:09:10,13.89.179.10,443,192.168.1.25,50948,TCP,1,66,0.0,
2025-12-16 01:09:10,0.0.0.0,0,224.0.0.1,0,2,2,92,0.0,
2025-12-16 01:09:14,192.168.1.25,0,239.255.255.250,0,2,1,46,0.0,
2025-12-16 01:09:16,192.168.1.25,58449,23.23.231.53,443,TCP,3,163,14.751,
2025-12-16 01:09:16,23.23.231.53,443,192.168.1.25,58449,TCP,5,345,14.824,
2025-12-16 01:09:16,192.168.1.25,0,239.255.102.18,0,2,1,46,0.0,
2025-12-16 01:09:17,192.168.1.25,0,224.0.0.252,0,2,1,46,0.0,
2025-12-16 01:09:19,192.168.1.25,0,224.0.0.251,0,2,1,46,0.0,
2025-12-16 01:09:20,192.168.1.25,63122,4.213.25.240,443,TCP,1,55,0.0,
2025-12-16 01:09:20,4.213.25.240,443,192.168.1.25,63122,TCP,1,66,0.0,
2025-12-16 01:09:22,192.168.1.25,58701,44.198.7.35,443,TCP,2,109,14.989,
2025-12-16 01:09:22,192.168.1.25,50551,44.198.7.35,443,TCP,3,163,14.705,
2025-12-16 01:09:22,44.198.7.35,443,192.168.1.25,50551,TCP,5,359,14.704,
2025-12-16 01:09:22,44.198.7.35,443,192.168.1.25,58701,TCP,4,305,14.757,
2025-12-16 01:09:22,192.168.1.20,0,239.255.255.250,0,2,3,138,0.003,
2025-12-16 01:09:22,192.168.1.25,62573,64.233.170.188,443,TCP,1,55,0.0,
2025-12-16 01:09:22,192.168.1.25,51471,34.195.70.37,443,TCP,1,55,0.0,
2025-12-16 01:09:22,192.168.1.25,57878,34.195.70.37,443,TCP,1,55,0.0,
2025-12-16 01:09:22,64.233.170.188,443,192.168.1.25,62573,TCP,1,70,0.0,
2025-12-16 01:09:22,34.195.70.37,443,192.168.1.25,51471,TCP,1,66,0.0,
2025-12-16 01:09:22,34.195.70.37,443,192.168.1.25,57878,TCP,1,66,0.0,
2025-12-16 01:09:23,192.168.1.10,0,239.255.255.250,0,2,3,180,0.004,
2025-12-16 01:09:23,192.168.1.10,0,224.0.0.251,0,2,3,180,0.096,
2025-12-16 01:09:23,192.168.1.25,62696,74.125.200.188,443,TCP,1,55,0.0,
2025-12-16 01:09:23,74.125.200.188,443,192.168.1.25,62696,TCP,1,66,0.0,
2025-12-16 01:09:23,192.168.1.25,62685,172.64.155.209,443,TCP,21,9641,40.068,
2025-12-16 01:09:23,172.64.155.209,443,192.168.1.25,62685,TCP,25,5592,40.069,
2025-12-16 01:09:23,57.144.53.32,443,192.168.1.25,63473,TCP,4,279,5.013,
2025-12-16 01:09:23,192.168.1.25,63473,57.144.53.32,443,TCP,3,162,5.013,
2025-12-16 01:09:23,57.144.169.32,443,192.168.1.25,63472,TCP,3,225,5.011,
2025-12-16 01:09:23,192.168.1.25,63472,57.144.169.32,443,TCP,2,108,5.011,
2025-12-16 01:09:23,57.144.211.32,443,192.168.1.25,63475,TCP,3,225,5.001,
2025-12-16 01:09:23,192.168.1.25,63475,57.144.211.32,443,TCP,2,108,5.001,
2025-12-16 01:09:23,57.144.43.32,443,192.168.1.25,63476,TCP,3,225,5.036,
2025-12-16 01:09:23,192.168.1.25,63476,57.144.43.32,443,TCP,2,108,5.036,
2025-12-16 01:09:26,192.168.1.20,0,224.0.0.252,0,2,3,138,0.002,
2025-12-16 01:09:28,192.168.1.25,64325,8.8.4.4,443,TCP,1,55,0.0,
2025-12-16 01:09:28,8.8.4.4,443,192.168.1.25,64325,TCP,1,70,0.0,
2025-12-16 01:09:30,192.168.1.25,56919,52.168.117.175,443,TCP,1,55,0.0,
2025-12-16 01:09:30,52.168.117.175,443,192.168.1.25,56919,TCP,1,66,0.0,
2025-12-16 01:09:35,4.186.14.122,443,192.168.1.25,54526,TCP,1,94,0.0,
2025-12-16 01:09:36,192.168.1.25,54526,4.186.14.122,443,TCP,2,159,0.076,
2025-12-16 01:09:44,192.168.1.25,58715,34.54.84.110,443,TCP,42,9490,35.626,
2025-12-16 01:09:44,34.54.84.110,443,192.168.1.25,58715,TCP,52,51492,35.61,
2025-12-16 01:09:48,192.168.1.25,58717,23.60.110.42,443,TCP,13,3973,0.1,
2025-12-16 01:09:48,23.60.110.42,443,192.168.1.25,58717,TCP,13,18644,0.088,
2025-12-16 01:09:53,192.168.1.25,58718,103.102.166.224,443,TCP,8,2227,0.247,
2025-12-16 01:09:53,103.102.166.224,443,192.168.1.25,58718,TCP,8,4478,0.159,
2025-12-16 01:09:54,192.168.1.25,58720,34.54.84.110,443,TCP,25,3667,0.561,
2025-12-16 01:09:54,34.54.84.110,443,192.168.1.25,58720,TCP,30,57762,0.49,
2025-12-16 01:09:55,192.168.1.25,50948,13.89.179.10,443,TCP,1,55,0.0,
2025-12-16 01:09:55,13.89.179.10,443,192.168.1.25,50948,TCP,1,66,0.0,
2025-12-16 01:09:58,4.224.95.102,443,192.168.1.25,61700,TCP,1,101,0.0,
2025-12-16 01:09:58,192.168.1.25,61700,4.224.95.102,443,TCP,2,166,0.077,
2025-12-16 01:09:58,192.168.1.25,54644,8.8.8.8,53,UDP,4,312,10.603,
2025-12-16 01:09:58,8.8.8.8,53,192.168.1.25,54644,UDP,4,556,10.61,
2025-12-16 01:09:58,192.168.1.1,0,192.168.1.25,0,1,2,1188,10.435,
2025-12-16 01:09:58,192.168.1.25,58721,198.252.206.1,443,TCP,9,3765,0.176,
2025-12-16 01:09:58,198.252.206.1,443,192.168.1.25,58721,TCP,7,4924,0.123,
2025-12-16 01:09:58,192.168.1.25,54644,8.8.4.4,53,UDP,1,77,0.0,
2025-12-16 01:09:58,8.8.4.4,53,192.168.1.25,54644,UDP,1,93,0.0,
2025-12-16 01:09:59,192.168.1.25,58722,198.252.206.1,443,TCP,12,3030,0.789,
2025-12-16 01:09:59,198.252.206.1,443,192.168.1.25,58722,TCP,61,73685,0.783,
2025-12-16 01:10:07,192.168.1.25,62573,64.233.170.188,443,TCP,1,55,0.0,
2025-12-16 01:10:07,64.233.170.188,443,192.168.1.25,62573,TCP,1,66,0.0,
2025-12-16 01:10:07,192.168.1.25,51471,34.195.70.37,443,TCP,1,55,0.0,
2025-12-16 01:10:07,192.168.1.25,57878,34.195.70.37,443,TCP,1,55,0.0,
2025-12-16 01:10:08,192.168.1.25,52220,172.64.155.209,443,TCP,258,216901,112.219,
2025-12-16 01:10:08,172.64.155.209,443,192.168.1.25,52220,TCP,408,87308,112.275,
2025-12-16 01:10:08,192.168.1.25,58714,35.190.80.1,443,TCP,3,163,15.154,
2025-12-16 01:10:08,35.190.80.1,443,192.168.1.25,58714,TCP,2,120,15.138,
2025-12-16 01:10:08,192.168.1.25,58701,44.198.7.35,443,TCP,3,163,0.344,
2025-12-16 01:10:08,34.195.70.37,443,192.168.1.25,51471,TCP,1,66,0.0,
2025-12-16 01:10:08,34.195.70.37,443,192.168.1.25,57878,TCP,1,66,0.0,
2025-12-16 01:10:08,192.168.1.28,53639,239.255.255.250,1900,UDP,1,167,0.0,
2025-12-16 01:10:08,192.168.1.25,50950,35.190.80.1,443,TCP,5,2464,0.154,
2025-12-16 01:10:08,35.190.80.1,443,192.168.1.25,50950,TCP,4,1058,0.086,
2025-12-16 01:10:08,44.198.7.35,443,192.168.1.25,58701,TCP,2,108,0.302,
2025-12-16 01:10:08,150.171.22.11,443,192.168.1.25,62688,TCP,1,54,0.0,
2025-12-16 01:10:08,192.168.1.25,60523,35.190.80.1,443,UDP,9,4088,0.598,
2025-12-16 01:10:08,35.190.80.1,443,192.168.1.25,60523,UDP,10,4002,0.614,
2025-12-16 01:10:08,192.168.1.25,62696,74.125.200.188,443,TCP,1,55,0.0,
2025-12-16 01:10:08,74.125.200.188,443,192.168.1.25,62696,TCP,1,66,0.0,
2025-12-16 01:10:09,192.168.1.25,62685,172.64.155.209,443,TCP,1,55,0.0,
2025-12-16 01:10:09,172.64.155.209,443,192.168.1.25,62685,TCP,1,66,0.0,
2025-12-16 01:10:13,192.168.1.25,64325,8.8.4.4,443,TCP,1,55,0.0,
2025-12-16 01:10:13,8.8.4.4,443,192.168.1.25,64325,TCP,1,70,0.0,
2025-12-16 01:10:15,192.168.1.25,56919,52.168.117.175,443,TCP,1,55,0.0,
2025-12-16 01:10:15,52.168.117.175,443,192.168.1.25,56919,TCP,1,66,0.0,
2025-12-16 01:10:15,4.186.14.122,443,192.168.1.25,54526,TCP,1,94,0.0,
2025-12-16 01:10:16,192.168.1.25,54526,4.186.14.122,443,TCP,2,159,0.076,
2025-12-16 01:10:19,202.88.157.98,443,192.168.1.25,63474,TCP,3,225,5.009,
2025-12-16 01:10:19,192.168.1.25,63474,202.88.157.98,443,TCP,2,108,5.009,
2025-12-16 01:10:25,192.168.1.25,50552,52.168.112.67,443,TCP,2,108,0.221,
2025-12-16 01:10:25,52.168.112.67,443,192.168.1.25,50552,TCP,1,54,0.0,
2025-12-16 01:10:28,74.125.24.95,443,192.168.1.25,56936,TCP,22,8714,195.891,
2025-12-16 01:10:31,13.89.179.10,443,192.168.1.25,50948,TCP,1,54,0.0,
2025-12-16 01:10:38,192.168.1.25,137,192.168.1.1,137,UDP,9,990,21.128,
2025-12-16 01:10:41,192.168.1.25,50952,104.16.124.96,443,TCP,35,4015,0.766,
2025-12-16 01:10:41,104.16.124.96,443,192.168.1.25,50952,TCP,99,89797,0.758,
2025-12-16 01:10:44,192.168.1.25,50951,34.54.84.110,443,TCP,43,8745,36.038,
2025-12-16 01:10:44,34.54.84.110,443,192.168.1.25,50951,TCP,46,51124,36.027,
2025-12-16 01:10:46,192.168.1.25,61988,8.8.8.8,53,UDP,2,149,5.878,
2025-12-16 01:10:46,192.168.1.25,50969,3.217.172.174,443,TCP,1,54,0.0,
2025-12-16 01:10:46,8.8.8.8,53,192.168.1.25,61988,UDP,2,253,5.89,
2025-12-16 01:10:46,192.168.1.25,61988,8.8.4.4,53,UDP,1,71,0.0,
2025-12-16 01:10:46,8.8.4.4,53,192.168.1.25,61988,UDP,1,135,0.0,
2025-12-16 01:10:47,52.168.117.175,443,192.168.1.25,56919,TCP,1,54,0.0,
2025-12-16 01:10:51,192.168.1.25,50955,40.79.189.59,443,TCP,8,2070,1.722,
2025-12-16 01:10:51,40.79.189.59,443,192.168.1.25,50955,TCP,6,7324,1.486,
2025-12-16 01:10:52,192.168.1.25,50972,49.44.144.87,443,TCP,2,108,0.008,
2025-12-16 01:10:52,192.168.1.25,58929,8.8.8.8,53,UDP,2,166,3.053,
2025-12-16 01:10:52,8.8.8.8,53,192.168.1.25,58929,UDP,2,426,3.18,
2025-12-16 01:10:52,49.44.144.87,443,192.168.1.25,50972,TCP,2,132,0.002,
2025-12-16 01:10:52,192.168.1.25,62573,64.233.170.188,443,TCP,1,55,0.0,
2025-12-16 01:10:52,64.233.170.188,443,192.168.1.25,62573,TCP,1,70,0.0,
2025-12-16 01:10:52,192.168.1.25,58929,8.8.4.4,53,UDP,1,74,0.0,
2025-12-16 01:10:52,8.8.4.4,53,192.168.1.25,58929,UDP,1,143,0.0,
2025-12-16 01:10:53,192.168.1.20,5353,224.0.0.251,5353,UDP,6,1047,0.923,
2025-12-16 01:10:53,192.168.1.25,51471,34.195.70.37,443,TCP,1,55,0.0,
2025-12-16 01:10:53,192.168.1.25,57878,34.195.70.37,443,TCP,1,55,0.0,
2025-12-16 01:10:53,34.195.70.37,443,192.168.1.25,51471,TCP,1,66,0.0,
2025-12-16 01:10:53,34.195.70.37,443,192.168.1.25,57878,TCP,1,66,0.0,
2025-12-16 01:10:53,4.224.95.102,443,192.168.1.25,61700,TCP,1,101,0.0,
2025-12-16 01:10:53,192.168.1.25,61700,4.224.95.102,443,TCP,2,166,0.077,
2025-12-16 01:10:53,192.168.1.25,62696,74.125.200.188,443,TCP,1,55,0.0,
2025-12-16 01:10:53,74.125.200.188,443,192.168.1.25,62696,TCP,1,66,0.0,
2025-12-16 01:10:54,192.168.1.25,54426,8.8.8.8,53,UDP,1,92,0.0,
2025-12-16 01:10:54,192.168.1.25,57783,8.8.8.8,53,UDP,1,92,0.0,
2025-12-16 01:10:54,8.8.8.8,53,192.168.1.25,54426,UDP,1,259,0.0,
2025-12-16 01:10:54,8.8.8.8,53,192.168.1.25,57783,UDP,1,215,0.0,
2025-12-16 01:10:54,192.168.1.25,62685,172.64.155.209,443,TCP,1,55,0.0,
2025-12-16 01:10:54,172.64.155.209,443,192.168.1.25,62685,TCP,1,66,0.0,
2025-12-16 01:10:55,192.168.1.25,61683,34.54.84.110,443,TCP,14,2904,0.429,
2025-12-16 01:10:55,34.54.84.110,443,192.168.1.25,61683,TCP,15,5611,0.362,
2025-12-16 01:10:55,192.168.1.25,57195,13.89.179.10,443,TCP,13,15431,1.668,
2025-12-16 01:10:55,192.168.1.25,61681,13.89.179.10,443,TCP,7,3112,1.368,
2025-12-16 01:10:55,13.89.179.10,443,192.168.1.25,57195,TCP,16,7817,1.403,
2025-12-16 01:10:55,13.89.179.10,443,192.168.1.25,61681,TCP,10,7181,1.052,
2025-12-16 01:10:56,192.168.1.25,54526,4.186.14.122,443,TCP,2,159,0.108,
2025-12-16 01:10:56,4.186.14.122,443,192.168.1.25,54526,TCP,1,94,0.0,
2025-12-16 01:10:58,192.168.1.25,50973,172.217.24.164,443,TCP,2,108,0.013,
2025-12-16 01:10:58,192.168.1.25,55561,8.8.8.8,53,UDP,1,74,0.0,
2025-12-16 01:10:58,172.217.24.164,443,192.168.1.25,50973,TCP,1,54,0.0,
2025-12-16 01:10:58,8.8.8.8,53,192.168.1.25,55561,UDP,1,177,0.0,
2025-12-16 01:10:58,192.168.1.25,64325,8.8.4.4,443,TCP,1,55,0.0,
2025-12-16 01:10:58,8.8.4.4,443,192.168.1.25,64325,TCP,1,70,0.0,
2025-12-16 01:11:06,192.168.1.25,49778,8.8.8.8,53,UDP,1,98,0.0,
2025-12-16 01:11:06,192.168.1.25,49778,8.8.4.4,53,UDP,1,98,0.0,
2025-12-16 01:11:06,8.8.8.8,53,192.168.1.25,49778,UDP,1,212,0.0,
2025-12-16 01:11:06,8.8.4.4,53,192.168.1.25,49778,UDP,1,212,0.0,
2025-12-16 01:11:08,192.168.1.28,33823,239.255.255.250,1900,UDP,1,167,0.0,
2025-12-16 01:11:08,192.168.1.25,52220,172.64.155.209,443,TCP,7,7660,15.305,
2025-12-16 01:11:08,172.64.155.209,443,192.168.1.25,52220,TCP,14,1314,15.31,
2025-12-16 01:11:08,192.168.1.25,50950,35.190.80.1,443,TCP,3,163,15.332,
2025-12-16 01:11:08,35.190.80.1,443,192.168.1.25,50950,TCP,2,120,15.316,
2025-12-16 01:11:08,192.168.1.25,61685,140.82.112.21,443,TCP,9,4785,1.348,
2025-12-16 01:11:08,35.190.80.1,443,192.168.1.25,49671,TCP,4,1058,0.051,
2025-12-16 01:11:08,192.168.1.25,49671,35.190.80.1,443,TCP,5,2368,0.125,
2025-12-16 01:11:08,140.82.112.21,443,192.168.1.25,61685,TCP,14,7215,1.22,
2025-12-16 01:11:08,192.168.1.25,50975,35.190.80.1,443,UDP,12,5520,0.635,
2025-12-16 01:11:08,35.190.80.1,443,192.168.1.25,50975,UDP,11,4025,0.641,
2025-12-16 01:11:13,192.168.1.25,56934,74.125.24.95,443,TCP,26,3524,240.273,
2025-12-16 01:11:13,192.168.1.25,56935,74.125.24.95,443,TCP,25,3470,240.273,
2025-12-16 01:11:13,192.168.1.25,56936,74.125.24.95,443,TCP,26,3548,240.538,
2025-12-16 01:11:13,74.125.24.95,443,192.168.1.25,56934,TCP,27,8987,240.292,
2025-12-16 01:11:13,74.125.24.95,443,192.168.1.25,56935,TCP,27,8942,240.287,
2025-12-16 01:11:13,192.168.1.25,56937,64.233.170.81,443,TCP,26,3585,240.226,
2025-12-16 01:11:13,192.168.1.25,56939,142.250.205.42,443,TCP,25,3411,240.155,
2025-12-16 01:11:13,142.250.205.42,443,192.168.1.25,56939,TCP,25,6736,240.166,
2025-12-16 01:11:13,64.233.170.81,443,192.168.1.25,56937,TCP,27,12690,240.226,
2025-12-16 01:11:13,74.125.24.95,443,192.168.1.25,56936,TCP,3,178,14.569,
2025-12-16 01:11:13,4.213.25.242,443,192.168.1.25,61708,TCP,1,228,0.0,
2025-12-16 01:11:13,192.168.1.25,61708,4.213.25.242,443,TCP,2,151,0.062,
2025-12-16 01:11:14,192.168.1.25,56938,64.233.170.81,443,TCP,26,3623,240.961,
2025-12-16 01:11:14,64.233.170.81,443,192.168.1.25,56938,TCP,28,14438,240.969,
2025-12-16 01:11:15,192.168.1.1,0,192.168.1.25,0,1,3,1782,17.326,
2025-12-16 01:11:15,192.168.1.25,50974,20.207.73.82,443,TCP,1,54,0.0,
2025-12-16 01:11:15,192.168.1.25,60948,8.8.8.8,53,UDP,1,73,0.0,
2025-12-16 01:11:15,8.8.8.8,53,192.168.1.25,60948,UDP,1,207,0.0,
2025-12-16 01:11:16,0.0.0.0,0,224.0.0.1,0,2,3,138,0.005,
2025-12-16 01:11:17,192.168.1.25,51193,54.166.26.211,443,TCP,14,7457,1.726,
2025-12-16 01:11:17,192.168.1.25,0,239.255.102.18,0,2,1,46,0.0,
2025-12-16 01:11:17,54.166.26.211,443,192.168.1.25,51193,TCP,13,5754,1.682,
2025-12-16 01:11:18,192.168.1.25,54848,8.8.4.4,443,UDP,26,8406,10.291,
2025-12-16 01:11:18,8.8.4.4,443,192.168.1.25,54848,UDP,34,12787,10.289,
2025-12-16 01:11:18,192.168.1.25,55542,74.125.24.84,443,UDP,16,8244,0.258,
2025-12-16 01:11:18,74.125.24.84,443,192.168.1.25,55542,UDP,16,8123,0.247,
2025-12-16 01:11:20,192.168.1.25,56941,90.130.70.73,80,TCP,8004,433620,246.118,
2025-12-16 01:11:20,90.130.70.73,80,192.168.1.25,56941,TCP,12580,63666161,245.919,
2025-12-16 01:11:20,192.168.1.25,50954,3.217.172.174,443,TCP,13,2956,34.139,
2025-12-16 01:11:20,3.217.172.174,443,192.168.1.25,50954,TCP,11,6048,33.899,
2025-12-16 01:11:20,192.168.1.25,50956,18.161.209.56,443,TCP,10,2341,27.805,
2025-12-16 01:11:20,18.161.209.56,443,192.168.1.25,50956,TCP,13,9034,27.797,
2025-12-16 01:11:20,192.168.1.25,61684,151.101.129.140,443,TCP,24,4545,21.769,
2025-12-16 01:11:20,151.101.129.140,443,192.168.1.25,61684,TCP,74,106856,21.755,
2025-12-16 01:11:20,192.168.1.25,49677,23.41.121.37,443,TCP,21,4397,5.25,
2025-12-16 01:11:20,23.41.121.37,443,192.168.1.25,49677,TCP,24,51073,5.238,
2025-12-16 01:11:20,192.168.1.25,0,224.0.0.252,0,2,1,46,0.0,
2025-12-16 01:11:20,192.168.1.25,50975,20.207.73.82,443,TCP,1,54,0.0,
2025-12-16 01:11:20,192.168.1.25,58717,23.60.110.42,443,TCP,2,108,0.025,
2025-12-16 01:11:20,192.168.1.25,58718,103.102.166.224,443,TCP,2,108,0.05,
2025-12-16 01:11:20,192.168.1.25,58721,198.252.206.1,443,TCP,2,108,0.013,
2025-12-16 01:11:20,192.168.1.25,58722,198.252.206.1,443,TCP,2,108,0.009,
2025-12-16 01:11:20,23.60.110.42,443,192.168.1.25,58717,TCP,2,132,0.0,
2025-12-16 01:11:20,198.252.206.1,443,192.168.1.25,58721,TCP,1,54,0.0,
2025-12-16 01:11:20,198.252.206.1,443,192.168.1.25,58722,TCP,1,54,0.0,
2025-12-16 01:11:20,192.168.1.25,50952,104.16.124.96,443,TCP,2,108,0.005,
2025-12-16 01:11:20,104.16.124.96,443,192.168.1.25,50952,TCP,1,54,0.0,
2025-12-16 01:11:20,103.102.166.224,443,192.168.1.25,58718,TCP,2,132,0.0,
2025-12-16 01:11:23,192.168.1.25,0,239.255.255.250,0,2,1,46,0.0,
2025-12-16 01:11:24,192.168.1.20,138,192.168.1.255,138,UDP,1,243,0.0,
2025-12-16 01:11:25,192.168.1.25,0,224.0.0.251,0,2,1,46,0.0,
2025-12-16 01:11:34,192.168.1.20,0,224.0.0.252,0,2,3,138,0.003,
2025-12-16 01:11:35,4.186.14.122,443,192.168.1.25,54526,TCP,1,94,0.0,
2025-12-16 01:11:35,192.168.1.25,54526,4.186.14.122,443,TCP,2,159,0.082,
2025-12-16 01:11:37,192.168.1.25,62573,64.233.170.188,443,TCP,1,55,0.0,
2025-12-16 01:11:37,192.168.1.25,60912,8.8.8.8,53,UDP,1,81,0.0,
2025-12-16 01:11:37,8.8.8.8,53,192.168.1.25,60912,UDP,1,97,0.0,
2025-12-16 01:11:37,64.233.170.188,443,192.168.1.25,62573,TCP,1,66,0.0,
2025-12-16 01:11:37,192.168.1.25,51471,34.195.70.37,443,TCP,1,55,0.0,
2025-12-16 01:11:37,192.168.1.25,57878,34.195.70.37,443,TCP,1,55,0.0,
2025-12-16 01:11:38,34.195.70.37,443,192.168.1.25,51471,TCP,1,66,0.0,
2025-12-16 01:11:38,34.195.70.37,443,192.168.1.25,57878,TCP,1,66,0.0,
2025-12-16 01:11:38,192.168.1.25,62696,74.125.200.188,443,TCP,1,55,0.0,
2025-12-16 01:11:38,74.125.200.188,443,192.168.1.25,62696,TCP,1,70,0.0,
2025-12-16 01:11:39,192.168.1.25,62685,172.64.155.209,443,TCP,1,55,0.0,
2025-12-16 01:11:39,172.64.155.209,443,192.168.1.25,62685,TCP,1,66,0.0,
2025-12-16 01:11:40,192.168.1.25,61681,13.89.179.10,443,TCP,1,55,0.0,
2025-12-16 01:11:40,192.168.1.25,57195,13.89.179.10,443,TCP,1,55,0.0,
2025-12-16 01:11:40,13.89.179.10,443,192.168.1.25,57195,TCP,1,66,0.0,
2025-12-16 01:11:40,13.89.179.10,443,192.168.1.25,61681,TCP,1,66,0.0,
2025-12-16 01:11:44,192.168.1.25,64325,8.8.4.4,443,TCP,1,55,0.0,
2025-12-16 01:11:44,8.8.4.4,443,192.168.1.25,64325,TCP,1,66,0.0,
2025-12-16 01:11:45,192.168.1.25,49672,34.54.84.110,443,TCP,38,8983,36.313,
