timestamp,src,sport,dst,dport,proto,pkt_count,bytes,duration,pred
2025-12-16 01:15:28,4.224.95.102,443,192.168.1.25,61700,TCP,1,101,0.0,
2025-12-16 01:15:28,192.168.1.25,61700,4.224.95.102,443,TCP,2,166,0.092,
2025-12-16 01:15:30,192.168.1.25,56418,13.89.179.11,443,TCP,1,55,0.0,
2025-12-16 01:15:30,13.89.179.11,443,192.168.1.25,56418,TCP,1,66,0.0,
2025-12-16 01:15:30,192.168.1.25,0,224.0.0.252,0,2,1,46,0.0,
2025-12-16 01:15:30,192.168.1.25,0,224.0.0.251,0,2,1,46,0.0,
2025-12-16 01:15:30,192.168.1.25,0,239.255.102.18,0,2,1,46,0.0,
2025-12-16 01:15:31,192.168.1.25,0,239.255.255.250,0,2,1,46,0.0,
2025-12-16 01:15:34,192.168.1.25,62951,104.18.23.222,443,TCP,90,7884,523.64,
2025-12-16 01:15:34,104.18.23.222,443,192.168.1.25,62951,TCP,160,10884,523.434,
2025-12-16 01:15:35,192.168.1.25,51206,20.189.173.9,443,TCP,17,27622,18.602,
2025-12-16 01:15:35,20.189.173.9,443,192.168.1.25,51206,TCP,25,1999,18.616,
2025-12-16 01:15:36,192.168.1.25,54526,4.186.14.122,443,TCP,2,159,0.155,
2025-12-16 01:15:36,4.186.14.122,443,192.168.1.25,54526,TCP,1,94,0.0,
2025-12-16 01:15:36,192.168.1.25,53141,8.8.4.4,443,UDP,14,6579,0.132,
2025-12-16 01:15:36,8.8.4.4,443,192.168.1.25,53141,UDP,16,9965,0.122,
2025-12-16 01:15:36,192.168.1.25,61109,8.8.8.8,53,UDP,1,92,0.0,
2025-12-16 01:15:36,192.168.1.25,52286,8.8.8.8,53,UDP,1,92,0.0,
2025-12-16 01:15:36,8.8.8.8,53,192.168.1.25,52286,UDP,1,215,0.0,
2025-12-16 01:15:36,8.8.8.8,53,192.168.1.25,61109,UDP,1,260,0.0,
2025-12-16 01:15:37,192.168.1.25,51196,74.125.200.95,443,TCP,25,3470,240.165,
2025-12-16 01:15:37,74.125.200.95,443,192.168.1.25,51196,TCP,27,9075,240.179,
2025-12-16 01:15:37,192.168.1.25,60135,8.8.8.8,53,UDP,1,92,0.0,
2025-12-16 01:15:37,192.168.1.25,60135,8.8.4.4,53,UDP,1,92,0.0,
2025-12-16 01:15:37,8.8.8.8,53,192.168.1.25,60135,UDP,1,215,0.0,
2025-12-16 01:15:37,8.8.4.4,53,192.168.1.25,60135,UDP,1,215,0.0,
2025-12-16 01:15:37,104.208.16.95,443,192.168.1.25,49909,TCP,13,7655,1.026,
2025-12-16 01:15:37,192.168.1.25,49909,104.208.16.95,443,TCP,12,12745,1.331,
2025-12-16 01:15:38,192.168.1.25,52220,172.64.155.209,443,TCP,6,7607,2.019,
2025-12-16 01:15:38,192.168.1.25,52134,104.208.16.95,443,TCP,7,3048,1.217,
2025-12-16 01:15:38,104.208.16.95,443,192.168.1.25,52134,TCP,7,7019,0.945,
2025-12-16 01:15:38,172.64.155.209,443,192.168.1.25,52220,TCP,11,1366,2.149,
2025-12-16 01:15:38,192.168.1.25,52135,13.89.179.10,443,TCP,8,6935,0.814,
2025-12-16 01:15:38,13.89.179.10,443,192.168.1.25,52135,TCP,8,5459,0.586,
2025-12-16 01:15:39,192.168.1.10,0,224.0.0.251,0,2,3,180,0.004,
2025-12-16 01:15:41,192.168.1.20,0,224.0.0.252,0,2,3,138,0.004,
2025-12-16 01:15:43,192.168.1.25,55871,35.190.80.1,443,TCP,6,606,15.129,
2025-12-16 01:15:43,35.190.80.1,443,192.168.1.25,55871,TCP,6,502,15.123,
2025-12-16 01:15:44,192.168.1.25,64190,35.190.80.1,443,UDP,11,6761,0.716,
2025-12-16 01:15:44,35.190.80.1,443,192.168.1.25,64190,UDP,10,5115,0.646,
2025-12-16 01:15:44,192.168.1.20,0,239.255.255.250,0,2,3,138,0.003,
2025-12-16 01:15:45,192.168.1.25,65106,34.202.226.183,443,TCP,1,55,0.0,
2025-12-16 01:15:45,34.202.226.183,443,192.168.1.25,65106,TCP,1,66,0.0,
2025-12-16 01:15:45,192.168.1.25,56426,34.54.84.110,443,TCP,43,17016,37.419,
2025-12-16 01:15:45,34.54.84.110,443,192.168.1.25,56426,TCP,52,51338,37.404,
2025-12-16 01:15:49,192.168.1.25,62685,172.64.155.209,443,TCP,1,55,0.0,
2025-12-16 01:15:49,172.64.155.209,443,192.168.1.25,62685,TCP,1,66,0.0,
2025-12-16 01:15:49,192.168.1.25,61428,8.8.8.8,53,UDP,1,98,0.0,
2025-12-16 01:15:49,8.8.8.8,53,192.168.1.25,61428,UDP,1,212,0.0,
2025-12-16 01:15:50,192.168.1.25,52137,140.82.112.21,443,TCP,10,4713,1.323,
2025-12-16 01:15:51,140.82.112.21,443,192.168.1.25,52137,TCP,13,7161,1.34,
2025-12-16 01:15:57,192.168.1.25,52139,34.54.84.110,443,TCP,13,2850,0.484,
2025-12-16 01:15:57,34.54.84.110,443,192.168.1.25,52139,TCP,11,5395,0.435,
2025-12-16 01:16:01,192.168.1.25,51197,64.233.170.81,443,TCP,54,330135,263.85,
2025-12-16 01:16:01,64.233.170.81,443,192.168.1.25,51197,TCP,147,31231,263.841,
2025-12-16 01:16:04,192.168.1.25,51205,74.125.200.95,443,TCP,25,3470,240.287,
2025-12-16 01:16:04,74.125.200.95,443,192.168.1.25,51205,TCP,27,9162,240.191,
2025-12-16 01:16:04,192.168.1.25,51207,172.217.70.81,443,TCP,62,455701,240.941,
2025-12-16 01:16:04,172.217.70.81,443,192.168.1.25,51207,TCP,252,27034,240.929,
2025-12-16 01:16:07,192.168.1.25,62573,64.233.170.188,443,TCP,1,55,0.0,
2025-12-16 01:16:07,64.233.170.188,443,192.168.1.25,62573,TCP,1,70,0.0,
2025-12-16 01:16:07,192.168.1.28,37532,239.255.255.250,1900,UDP,1,167,0.0,
2025-12-16 01:16:08,192.168.1.25,52141,34.54.84.110,443,TCP,8,2062,0.105,
2025-12-16 01:16:08,34.54.84.110,443,192.168.1.25,52141,TCP,6,4915,0.046,
2025-12-16 01:16:08,192.168.1.25,62696,74.125.200.188,443,TCP,1,55,0.0,
2025-12-16 01:16:08,74.125.200.188,443,192.168.1.25,62696,TCP,1,66,0.0,
2025-12-16 01:16:12,192.168.1.25,60168,18.161.216.123,443,TCP,1,55,0.0,
2025-12-16 01:16:12,18.161.216.123,443,192.168.1.25,60168,TCP,1,66,0.0,
2025-12-16 01:16:15,192.168.1.25,56418,13.89.179.11,443,TCP,1,55,0.0,
2025-12-16 01:16:15,192.168.1.25,51213,74.125.200.95,443,TCP,25,3470,240.205,
2025-12-16 01:16:15,192.168.1.25,51214,74.125.200.95,443,TCP,25,3470,240.2,
2025-12-16 01:16:15,192.168.1.25,51216,74.125.200.95,443,TCP,25,3470,240.199,
2025-12-16 01:16:15,74.125.200.95,443,192.168.1.25,51216,TCP,26,8880,240.191,
2025-12-16 01:16:15,74.125.200.95,443,192.168.1.25,51213,TCP,27,9080,240.196,
2025-12-16 01:16:15,74.125.200.95,443,192.168.1.25,51214,TCP,25,8927,240.196,
2025-12-16 01:16:15,13.89.179.11,443,192.168.1.25,56418,TCP,1,66,0.0,
2025-12-16 01:16:15,192.168.1.25,51218,172.217.70.81,443,TCP,25,3531,240.234,
2025-12-16 01:16:15,192.168.1.25,51221,142.250.205.74,443,TCP,25,3411,240.121,
2025-12-16 01:16:15,142.250.205.74,443,192.168.1.25,51221,TCP,26,6885,240.118,
2025-12-16 01:16:15,192.168.1.25,51215,74.125.200.95,443,TCP,26,3548,240.468,
2025-12-16 01:16:15,192.168.1.25,51217,74.125.200.95,443,TCP,26,3548,240.494,
2025-12-16 01:16:15,74.125.200.95,443,192.168.1.25,51215,TCP,26,8901,240.457,
2025-12-16 01:16:15,74.125.200.95,443,192.168.1.25,51217,TCP,26,9029,240.494,
2025-12-16 01:16:15,192.168.1.25,51219,172.217.70.81,443,TCP,25,3569,240.57,
2025-12-16 01:16:15,172.217.70.81,443,192.168.1.25,51218,TCP,26,12569,240.235,
2025-12-16 01:16:15,172.217.70.81,443,192.168.1.25,51219,TCP,26,14510,240.565,
2025-12-16 01:16:16,192.168.1.25,54526,4.186.14.122,443,TCP,2,159,0.077,
2025-12-16 01:16:16,4.186.14.122,443,192.168.1.25,54526,TCP,1,94,0.0,
2025-12-16 01:16:16,192.168.1.25,51220,172.217.70.81,443,TCP,33,20705,240.921,
2025-12-16 01:16:16,192.168.1.25,51222,172.217.70.81,443,TCP,31,32778,240.921,
2025-12-16 01:16:16,172.217.70.81,443,192.168.1.25,51220,TCP,38,13922,240.917,
2025-12-16 01:16:16,172.217.70.81,443,192.168.1.25,51222,TCP,39,13759,240.922,
2025-12-16 01:16:18,192.168.1.25,65532,8.8.8.8,53,UDP,1,81,0.0,
2025-12-16 01:16:19,192.168.1.25,61567,8.8.8.8,53,UDP,1,76,0.0,
2025-12-16 01:16:19,192.168.1.25,65532,8.8.4.4,53,UDP,1,81,0.0,
2025-12-16 01:16:19,8.8.8.8,53,192.168.1.25,65532,UDP,1,260,0.0,
2025-12-16 01:16:19,192.168.1.25,61567,8.8.4.4,53,UDP,1,76,0.0,
2025-12-16 01:16:19,8.8.4.4,53,192.168.1.25,65532,UDP,1,264,0.0,
2025-12-16 01:16:19,8.8.4.4,53,192.168.1.25,61567,UDP,1,108,0.0,
2025-12-16 01:16:19,8.8.8.8,53,192.168.1.25,61567,UDP,1,108,0.0,
2025-12-16 01:16:19,192.168.1.25,61323,8.8.8.8,53,UDP,1,78,0.0,
2025-12-16 01:16:19,8.8.8.8,53,192.168.1.25,61323,UDP,1,249,0.0,
2025-12-16 01:16:19,192.168.1.1,0,192.168.1.25,0,1,1,594,0.0,
2025-12-16 01:16:20,192.168.1.25,51206,20.189.173.9,443,TCP,1,55,0.0,
2025-12-16 01:16:20,20.189.173.9,443,192.168.1.25,51206,TCP,1,66,0.0,
2025-12-16 01:16:22,192.168.1.25,49909,104.208.16.95,443,TCP,5,3586,0.546,
2025-12-16 01:16:22,104.208.16.95,443,192.168.1.25,49909,TCP,6,462,0.559,
2025-12-16 01:16:23,192.168.1.25,52143,104.18.43.158,443,TCP,8,2196,4.362,
2025-12-16 01:16:23,104.18.43.158,443,192.168.1.25,52143,TCP,7,4548,4.355,
2025-12-16 01:16:23,192.168.1.25,52134,104.208.16.95,443,TCP,1,55,0.0,
2025-12-16 01:16:23,104.208.16.95,443,192.168.1.25,52134,TCP,1,66,0.0,
2025-12-16 01:16:23,192.168.1.25,52142,216.24.57.7,443,TCP,9,1955,4.766,
2025-12-16 01:16:23,216.24.57.7,443,192.168.1.25,52142,TCP,8,2098,4.759,
2025-12-16 01:16:23,192.168.1.25,61700,4.224.95.102,443,TCP,2,166,0.11,
2025-12-16 01:16:23,4.224.95.102,443,192.168.1.25,61700,TCP,1,101,0.0,
2025-12-16 01:16:24,192.168.1.25,52144,216.24.57.7,443,TCP,11,6547,5.146,
2025-12-16 01:16:24,216.24.57.7,443,192.168.1.25,52144,TCP,11,5650,5.141,
2025-12-16 01:16:30,192.168.1.25,65106,34.202.226.183,443,TCP,1,55,0.0,
2025-12-16 01:16:30,34.202.226.183,443,192.168.1.25,65106,TCP,1,66,0.0,
2025-12-16 01:16:34,192.168.1.25,62685,172.64.155.209,443,TCP,1,55,0.0,
2025-12-16 01:16:34,172.64.155.209,443,192.168.1.25,62685,TCP,1,66,0.0,
2025-12-16 01:16:34,192.168.1.25,61967,8.8.8.8,53,UDP,1,98,0.0,
2025-12-16 01:16:35,192.168.1.25,61967,8.8.4.4,53,UDP,1,98,0.0,
2025-12-16 01:16:35,8.8.8.8,53,192.168.1.25,61967,UDP,1,212,0.0,
2025-12-16 01:16:35,8.8.4.4,53,192.168.1.25,61967,UDP,1,216,0.0,
2025-12-16 01:16:36,192.168.1.25,52145,140.82.113.21,443,TCP,10,4437,1.118,
2025-12-16 01:16:36,140.82.113.21,443,192.168.1.25,52145,TCP,12,7106,1.113,
2025-12-16 01:16:38,192.168.1.25,137,192.168.1.1,137,UDP,9,990,21.105,
2025-12-16 01:16:43,192.168.1.25,55871,35.190.80.1,443,TCP,6,613,14.886,
2025-12-16 01:16:43,35.190.80.1,443,192.168.1.25,55871,TCP,6,494,14.819,
2025-12-16 01:16:43,192.168.1.25,58254,35.190.80.1,443,UDP,8,4870,0.594,
2025-12-16 01:16:43,35.190.80.1,443,192.168.1.25,58254,UDP,9,3856,0.565,
2025-12-16 01:16:46,192.168.1.25,52140,34.54.84.110,443,TCP,55,13303,37.717,
2025-12-16 01:16:46,34.54.84.110,443,192.168.1.25,52140,TCP,57,51475,37.654,
2025-12-16 01:16:47,104.18.39.21,443,192.168.1.25,51804,TCP,80,5890,599.597,
2025-12-16 01:16:47,192.168.1.25,51804,104.18.39.21,443,TCP,47,3963,599.419,
2025-12-16 01:16:48,13.89.179.11,443,192.168.1.25,56418,TCP,1,54,0.0,
2025-12-16 01:16:53,192.168.1.25,52135,13.89.179.10,443,TCP,2,108,0.232,
2025-12-16 01:16:53,192.168.1.25,62573,64.233.170.188,443,TCP,1,55,0.0,
2025-12-16 01:16:53,64.233.170.188,443,192.168.1.25,62573,TCP,1,66,0.0,
2025-12-16 01:16:53,13.89.179.10,443,192.168.1.25,52135,TCP,1,54,0.0,
2025-12-16 01:16:54,192.168.1.25,62696,74.125.200.188,443,TCP,1,55,0.0,
2025-12-16 01:16:54,74.125.200.188,443,192.168.1.25,62696,TCP,1,70,0.0,
2025-12-16 01:16:55,192.168.1.20,5353,224.0.0.251,5353,UDP,6,1047,0.854,
2025-12-16 01:16:56,192.168.1.25,54526,4.186.14.122,443,TCP,2,159,0.075,
2025-12-16 01:16:56,4.186.14.122,443,192.168.1.25,54526,TCP,1,94,0.0,
2025-12-16 01:16:57,192.168.1.25,52220,172.64.155.209,443,TCP,21,29923,34.082,
2025-12-16 01:16:57,172.64.155.209,443,192.168.1.25,52220,TCP,41,4662,34.12,
2025-12-16 01:16:57,192.168.1.25,50636,8.8.4.4,443,UDP,15,4420,21.015,
2025-12-16 01:16:57,8.8.4.4,443,192.168.1.25,50636,UDP,19,7205,20.999,
2025-12-16 01:16:57,192.168.1.25,52148,34.54.84.110,443,TCP,13,2850,0.434,
2025-12-16 01:16:57,34.54.84.110,443,192.168.1.25,52148,TCP,12,5449,0.348,
2025-12-16 01:17:05,192.168.1.25,52879,8.8.8.8,53,UDP,1,92,0.0,
2025-12-16 01:17:05,192.168.1.25,56451,8.8.8.8,53,UDP,1,92,0.0,
2025-12-16 01:17:05,8.8.8.8,53,192.168.1.25,56451,UDP,1,215,0.0,
2025-12-16 01:17:05,8.8.8.8,53,192.168.1.25,52879,UDP,1,264,0.0,
2025-12-16 01:17:05,192.168.1.25,51206,20.189.173.9,443,TCP,1,55,0.0,
2025-12-16 01:17:06,192.168.1.25,49909,104.208.16.95,443,TCP,5,11867,0.531,
2025-12-16 01:17:06,20.189.173.9,443,192.168.1.25,51206,TCP,1,66,0.0,
2025-12-16 01:17:06,104.208.16.95,443,192.168.1.25,49909,TCP,10,678,0.572,
2025-12-16 01:17:08,192.168.1.28,53633,239.255.255.250,1900,UDP,1,167,0.0,
2025-12-16 01:17:12,192.168.1.25,60168,18.161.216.123,443,TCP,3,163,14.947,
2025-12-16 01:17:12,18.161.216.123,443,192.168.1.25,60168,TCP,5,321,14.937,
2025-12-16 01:17:13,4.213.25.242,443,192.168.1.25,61708,TCP,1,228,0.0,
2025-12-16 01:17:13,192.168.1.25,61708,4.213.25.242,443,TCP,2,151,0.078,
2025-12-16 01:17:15,192.168.1.25,65106,34.202.226.183,443,TCP,1,55,0.0,
2025-12-16 01:17:15,34.202.226.183,443,192.168.1.25,65106,TCP,1,66,0.0,
2025-12-16 01:17:18,192.168.1.25,61700,4.224.95.102,443,TCP,2,166,0.171,
2025-12-16 01:17:18,192.168.1.25,60354,8.8.8.8,53,UDP,1,98,0.0,
2025-12-16 01:17:18,192.168.1.25,60354,8.8.4.4,53,UDP,1,98,0.0,
2025-12-16 01:17:18,8.8.4.4,53,192.168.1.25,60354,UDP,1,216,0.0,
2025-12-16 01:17:18,8.8.8.8,53,192.168.1.25,60354,UDP,1,212,0.0,
2025-12-16 01:17:18,4.224.95.102,443,192.168.1.25,61700,TCP,1,101,0.0,
2025-12-16 01:17:19,192.168.1.25,62685,172.64.155.209,443,TCP,1,55,0.0,
2025-12-16 01:17:19,172.64.155.209,443,192.168.1.25,62685,TCP,1,66,0.0,
2025-12-16 01:17:20,192.168.1.25,60224,140.82.112.22,443,TCP,9,4788,1.17,
2025-12-16 01:17:21,140.82.112.22,443,192.168.1.25,60224,TCP,12,7107,1.364,
2025-12-16 01:17:25,192.168.1.25,52134,104.208.16.95,443,TCP,2,109,16.892,
2025-12-16 01:17:25,192.168.1.25,61114,8.8.8.8,53,UDP,1,79,0.0,
2025-12-16 01:17:25,192.168.1.25,55509,8.8.8.8,53,UDP,1,79,0.0,
2025-12-16 01:17:25,8.8.8.8,53,192.168.1.25,61114,UDP,1,276,0.0,
2025-12-16 01:17:25,8.8.8.8,53,192.168.1.25,55509,UDP,1,248,0.0,
2025-12-16 01:17:25,192.168.1.25,56574,13.107.213.58,443,TCP,24,4656,0.139,
2025-12-16 01:17:25,13.107.213.58,443,192.168.1.25,56574,TCP,40,73972,0.127,
2025-12-16 01:17:25,104.208.16.95,443,192.168.1.25,52134,TCP,2,120,16.889,
2025-12-16 01:17:30,192.168.1.25,63122,4.213.25.240,443,TCP,1,55,0.0,
2025-12-16 01:17:30,4.213.25.240,443,192.168.1.25,63122,TCP,1,66,0.0,
2025-12-16 01:17:32,192.168.1.25,56575,13.107.5.93,443,TCP,13,3257,5.872,
2025-12-16 01:17:32,13.107.5.93,443,192.168.1.25,56575,TCP,22,12937,5.856,
2025-12-16 01:17:33,192.168.1.25,63309,8.8.8.8,53,UDP,2,180,6.546,
2025-12-16 01:17:33,0.0.0.0,0,224.0.0.1,0,2,3,138,0.002,
2025-12-16 01:17:33,8.8.8.8,53,192.168.1.25,63309,UDP,2,409,6.587,
2025-12-16 01:17:33,192.168.1.25,63309,8.8.4.4,53,UDP,1,101,0.0,
2025-12-16 01:17:33,8.8.4.4,53,192.168.1.25,63309,UDP,1,248,0.0,
2025-12-16 01:17:33,192.168.1.25,56578,20.189.172.73,443,TCP,11,2461,0.906,
2025-12-16 01:17:33,192.168.1.25,56579,20.189.172.73,443,TCP,9,2345,0.901,
2025-12-16 01:17:34,20.189.172.73,443,192.168.1.25,56578,TCP,9,5485,0.874,
2025-12-16 01:17:34,20.189.172.73,443,192.168.1.25,56579,TCP,9,5485,0.867,
2025-12-16 01:17:35,192.168.1.25,52220,172.64.155.209,443,TCP,6,7594,0.501,
2025-12-16 01:17:35,172.64.155.209,443,192.168.1.25,52220,TCP,12,1221,0.552,
2025-12-16 01:17:35,192.168.1.25,0,239.255.102.18,0,2,1,46,0.0,
2025-12-16 01:17:35,192.168.1.25,0,224.0.0.252,0,2,1,46,0.0,
2025-12-16 01:17:36,192.168.1.25,54526,4.186.14.122,443,TCP,2,159,0.13,
2025-12-16 01:17:36,4.186.14.122,443,192.168.1.25,54526,TCP,1,94,0.0,
2025-12-16 01:17:36,192.168.1.25,0,239.255.255.250,0,2,1,46,0.0,
2025-12-16 01:17:37,192.168.1.25,56581,13.107.5.93,443,TCP,9,2632,4.132,
2025-12-16 01:17:37,13.107.5.93,443,192.168.1.25,56581,TCP,14,7716,4.119,
2025-12-16 01:17:37,20.189.173.9,443,192.168.1.25,51206,TCP,1,54,0.0,
2025-12-16 01:17:37,192.168.1.25,62573,64.233.170.188,443,TCP,1,55,0.0,
2025-12-16 01:17:37,64.233.170.188,443,192.168.1.25,62573,TCP,1,66,0.0,
2025-12-16 01:17:39,192.168.1.25,62696,74.125.200.188,443,TCP,1,55,0.0,
2025-12-16 01:17:39,74.125.200.188,443,192.168.1.25,62696,TCP,1,66,0.0,
2025-12-16 01:17:39,192.168.1.25,0,224.0.0.251,0,2,1,46,0.0,
2025-12-16 01:17:41,192.168.1.25,56580,13.107.5.93,443,TCP,11,3965,7.488,
2025-12-16 01:17:41,13.107.5.93,443,192.168.1.25,56580,TCP,17,9751,7.412,
2025-12-16 01:17:42,192.168.1.25,60170,172.253.118.95,443,TCP,25,3470,240.172,
2025-12-16 01:17:42,192.168.1.25,60171,172.253.118.95,443,TCP,25,3470,240.166,
2025-12-16 01:17:42,172.253.118.95,443,192.168.1.25,60171,TCP,27,9153,240.172,
2025-12-16 01:17:42,172.253.118.95,443,192.168.1.25,60170,TCP,26,8975,240.172,
2025-12-16 01:17:43,192.168.1.25,55871,35.190.80.1,443,TCP,6,610,14.968,
2025-12-16 01:17:43,35.190.80.1,443,192.168.1.25,55871,TCP,6,480,14.968,
2025-12-16 01:17:43,192.168.1.25,50506,35.190.80.1,443,UDP,8,5187,0.572,
2025-12-16 01:17:43,35.190.80.1,443,192.168.1.25,50506,UDP,9,3821,0.561,
2025-12-16 01:17:43,192.168.1.25,60172,64.233.170.81,443,TCP,36,37679,241.081,
2025-12-16 01:17:43,192.168.1.25,60173,64.233.170.81,443,TCP,33,25084,241.039,
2025-12-16 01:17:43,64.233.170.81,443,192.168.1.25,60173,TCP,42,14287,241.045,
2025-12-16 01:17:43,192.168.1.25,51242,8.8.8.8,53,UDP,1,88,0.0,
2025-12-16 01:17:43,192.168.1.25,56815,8.8.8.8,53,UDP,1,88,0.0,
2025-12-16 01:17:43,8.8.8.8,53,192.168.1.25,56815,UDP,1,198,0.0,
2025-12-16 01:17:43,8.8.8.8,53,192.168.1.25,51242,UDP,1,227,0.0,
2025-12-16 01:17:43,64.233.170.81,443,192.168.1.25,60172,TCP,47,14347,241.084,
2025-12-16 01:17:44,192.168.1.25,64767,150.171.73.16,443,TCP,11,4921,0.405,
2025-12-16 01:17:44,150.171.73.16,443,192.168.1.25,64767,TCP,13,3550,0.383,
2025-12-16 01:17:44,192.168.1.10,0,224.0.0.251,0,2,3,180,0.003,
2025-12-16 01:17:46,192.168.1.25,60223,34.54.84.110,443,TCP,39,7853,38.015,
2025-12-16 01:17:46,34.54.84.110,443,192.168.1.25,60223,TCP,38,50743,38.004,
2025-12-16 01:17:46,192.168.1.25,56582,13.107.5.93,443,TCP,9,1967,4.254,
2025-12-16 01:17:46,13.107.5.93,443,192.168.1.25,56582,TCP,13,7447,4.24,
2025-12-16 01:17:46,192.168.1.25,64768,20.42.73.24,443,TCP,8,2070,1.02,
2025-12-16 01:17:46,20.42.73.24,443,192.168.1.25,64768,TCP,9,7483,0.752,
2025-12-16 01:17:46,192.168.1.20,0,239.255.255.250,0,2,3,138,0.103,
2025-12-16 01:17:48,192.168.1.20,0,224.0.0.252,0,2,3,138,0.008,
